id,Region,Taxonomy,Dwellings
AREA # 0210,BONITO ORIENTAL,MUR+ST/LWAL+DNO/HEX:1,21.0
AREA # 0210,BONITO ORIENTAL,MUR/LWAL+DNO/HEX:1,648.6
AREA # 0210,BONITO ORIENTAL,MUR/LWAL+DNO/HEX:2,56.0
AREA # 0210,BONITO ORIENTAL,UNK/HEX:1,169.0
AREA # 0210,BONITO ORIENTAL,W+WLI/LDUAL+DNO/HEX:1,435.1
AREA # 0210,BONITO ORIENTAL,W+WLI/LDUAL+DNO/HEX:2,22.9
AREA # 0210,BONITO ORIENTAL,W+WS/LPB+DNO/HEX:1,40.5
AREA # 0210,BONITO ORIENTAL,W+WS/LPB+DNO/HEX:2,4.5
AREA # 0210,BONITO ORIENTAL,W+WWD/LWAL+DNO/HEX:1,21.2
AREA # 0301,COMAYAGUA,CR/LFM+DNO/HEX:1,82.8
AREA # 0301,COMAYAGUA,CR/LFM+DNO/HEX:2,82.8
AREA # 0301,COMAYAGUA,MCF/LWAL+DNO/HEX:1,86.0
AREA # 0301,COMAYAGUA,MCF/LWAL+DNO/HEX:2,34.4
AREA # 0301,COMAYAGUA,MR/LWAL+DNO/HEX:1,431.3
AREA # 0301,COMAYAGUA,MR/LWAL+DNO/HEX:2,89.3
AREA # 0301,COMAYAGUA,MR/LWAL+DNO/HEX:3,12.5
AREA # 0301,COMAYAGUA,MUR+ADO/LWAL+DNO/HEX:1,6464.5
AREA # 0301,COMAYAGUA,MUR+ADO/LWAL+DNO/HEX:2,358.2
AREA # 0301,COMAYAGUA,MUR+ST/LWAL+DNO/HEX:1,61.0
AREA # 0301,COMAYAGUA,MUR/LWAL+DNO/HEX:1,745.8
AREA # 0301,COMAYAGUA,MUR/LWAL+DNO/HEX:2,64.2
AREA # 0301,COMAYAGUA,UNK/HEX:1,26.0
AREA # 0301,COMAYAGUA,W+WLI/LDUAL+DNO/HEX:1,594.7
AREA # 0301,COMAYAGUA,W+WLI/LDUAL+DNO/HEX:2,31.3
AREA # 0301,COMAYAGUA,W+WS/LPB+DNO/HEX:1,72.0
AREA # 0301,COMAYAGUA,W+WS/LPB+DNO/HEX:2,8.0
AREA # 0301,COMAYAGUA,W+WWD/LWAL+DNO/HEX:1,341.2
AREA # 0302,AJUTERIQUE,CR/LFM+DNO/HEX:1,15.6
AREA # 0302,AJUTERIQUE,CR/LFM+DNO/HEX:2,15.6
AREA # 0302,AJUTERIQUE,MCF/LWAL+DNO/HEX:1,21.8
AREA # 0302,AJUTERIQUE,MCF/LWAL+DNO/HEX:2,8.7
AREA # 0302,AJUTERIQUE,MR/LWAL+DNO/HEX:1,81.4
AREA # 0302,AJUTERIQUE,MR/LWAL+DNO/HEX:2,17.3
AREA # 0302,AJUTERIQUE,MR/LWAL+DNO/HEX:3,2.2
AREA # 0302,AJUTERIQUE,MUR+ADO/LWAL+DNO/HEX:1,818.8
AREA # 0302,AJUTERIQUE,MUR+ADO/LWAL+DNO/HEX:2,43.8
AREA # 0302,AJUTERIQUE,MUR+ST/LWAL+DNO/HEX:1,3.0
AREA # 0302,AJUTERIQUE,MUR/LWAL+DNO/HEX:1,98.4
AREA # 0302,AJUTERIQUE,MUR/LWAL+DNO/HEX:2,9.2
AREA # 0302,AJUTERIQUE,UNK/HEX:1,3.0
