id,Region,Taxonomy,Dwellings
AREA # 23,Borough of Point Fortin,CR/LFM+DNO/HEX:2,11.1
AREA # 23,Borough of Point Fortin,MCF/LWAL+DNO/HEX:1,12.4
AREA # 23,Borough of Point Fortin,MCF/LWAL+DNO/HEX:2,9.8
AREA # 23,Borough of Point Fortin,MCF/LWAL+DNO/HEX:3,1.4
AREA # 23,Borough of Point Fortin,MR/LWAL+DNO/HEX:1,20.8
AREA # 23,Borough of Point Fortin,MR/LWAL+DNO/HEX:2,22.8
AREA # 23,Borough of Point Fortin,MR/LWAL+DNO/HEX:3,4.2
AREA # 23,Borough of Point Fortin,MR/LWAL+DUC/HEX:2,0.6
AREA # 23,Borough of Point Fortin,MR/LWAL+DUC/HEX:3,1.2
AREA # 23,Borough of Point Fortin,MUR/LWAL+DNO/HEX:1,36.2
AREA # 23,Borough of Point Fortin,MUR/LWAL+DNO/HEX:2,38.4
AREA # 23,Borough of Point Fortin,W+WLI/LDUAL+DNO/HEX:1,10.1
AREA # 23,Borough of Point Fortin,W+WLI/LDUAL+DNO/HEX:2,15.6
AREA # 23,Borough of Point Fortin,W+WLI/LFM+DNO/HEX:2/SOS,5.3
AREA # 23,Borough of Point Fortin,W+WS/LPB+DNO/HEX:1,8.8
AREA # 23,Borough of Point Fortin,W+WS/LPB+DNO/HEX:2,10.8
AREA # 31,Diego Martin,CR/LFINF+DNO/HEX:2,8.1
AREA # 31,Diego Martin,CR/LFINF+DNO/HEX:3,11.7
AREA # 31,Diego Martin,CR/LFM+DNO/HEX:1,23.7
AREA # 31,Diego Martin,CR/LFM+DNO/HEX:2,19.2
AREA # 31,Diego Martin,MCF/LWAL+DNO/HEX:1,28.7
AREA # 31,Diego Martin,MCF/LWAL+DNO/HEX:2,29.7
AREA # 31,Diego Martin,MCF/LWAL+DNO/HEX:3,11.7
AREA # 31,Diego Martin,MR/LWAL+DNO/HEX:1,44.4
AREA # 31,Diego Martin,MR/LWAL+DNO/HEX:2,56.4
AREA # 31,Diego Martin,MR/LWAL+DNO/HEX:3,30.0
AREA # 31,Diego Martin,MR/LWAL+DUC/HEX:2,0.2
AREA # 31,Diego Martin,MR/LWAL+DUC/HEX:3,0.4
AREA # 31,Diego Martin,MUR/LWAL+DNO/HEX:1,84.2
AREA # 31,Diego Martin,MUR/LWAL+DNO/HEX:2,104.5
AREA # 31,Diego Martin,UNK/HEX:1,2.0
AREA # 31,Diego Martin,W+WLI/LDUAL+DNO/HEX:1,7.4
AREA # 31,Diego Martin,W+WLI/LDUAL+DNO/HEX:2,11.2
AREA # 31,Diego Martin,W+WLI/LFM+DNO/HEX:2/SOS,4.1
AREA # 31,Diego Martin,W+WS/LPB+DNO/HEX:1,9.6
AREA # 31,Diego Martin,W+WS/LPB+DNO/HEX:2,7.8
