id,Region,Taxonomy,Dwellings
AREA # 0535,0535-Macuelizo,MUR+ADO/LWAL+DNO/HEX:2,1.6
AREA # 0535,0535-Macuelizo,MUR+ST/LWAL+DNO/HEX:1,
AREA # 0535,0535-Macuelizo,MUR/LWAL+DNO/HEX:1,1.0
AREA # 0535,0535-Macuelizo,MUR/LWAL+DNO/HEX:2,
AREA # 0535,0535-Macuelizo,UNK/HEX:1,3.0
AREA # 0535,0535-Macuelizo,W+WBB/LWAL+DNO/HEX:1,
AREA # 0535,0535-Macuelizo,W+WLI/LDUAL+DNO/HEX:1,2.6
AREA # 0535,0535-Macuelizo,W+WLI/LDUAL+DNO/HEX:2,0.4
AREA # 0535,0535-Macuelizo,W+WS/LPB+DNO/HEX:1,
AREA # 0535,0535-Macuelizo,W+WS/LPB+DNO/HEX:2,
AREA # 0535,0535-Macuelizo,W+WWD/LWAL+DNO/HEX:1,6.1
AREA # 0540,0540-Santa María,CR+PC/LWAL+DNO/HEX:1,
AREA # 0540,0540-Santa María,CR+PC/LWAL+DUC/HEX:1,
AREA # 0540,0540-Santa María,"CR/LDUAL+DUC/HBET:6,10",
AREA # 0540,0540-Santa María,CR/LFINF+DNO/HEX:2,
AREA # 0540,0540-Santa María,CR/LFINF+DNO/HEX:3,
AREA # 0540,0540-Santa María,CR/LFINF+DNO/HEX:4,
AREA # 0540,0540-Santa María,CR/LFINF+DNO/HEX:5,
AREA # 0540,0540-Santa María,CR/LFINF+DUC/HEX:2,
AREA # 0540,0540-Santa María,CR/LFINF+DUC/HEX:3,
AREA # 0540,0540-Santa María,CR/LFINF+DUC/HEX:4,
AREA # 0540,0540-Santa María,CR/LFINF+DUC/HEX:5,
AREA # 0540,0540-Santa María,CR/LFM+DNO/HEX:1,
AREA # 0540,0540-Santa María,CR/LFM+DNO/HEX:2,
AREA # 0540,0540-Santa María,MCF/LWAL+DNO/HEX:1,0.4
AREA # 0540,0540-Santa María,MCF/LWAL+DNO/HEX:2,0.2
AREA # 0540,0540-Santa María,MCF/LWAL+DNO/HEX:3,0.1
AREA # 0540,0540-Santa María,MCF/LWAL+DUC/HEX:1,
AREA # 0540,0540-Santa María,MCF/LWAL+DUC/HEX:2,
AREA # 0540,0540-Santa María,MCF/LWAL+DUC/HEX:3,
AREA # 0540,0540-Santa María,MR/LWAL+DNO/HEX:1,0.5
AREA # 0540,0540-Santa María,MR/LWAL+DNO/HEX:2,0.3
AREA # 0540,0540-Santa María,MR/LWAL+DNO/HEX:3,0.1
AREA # 0540,0540-Santa María,MR/LWAL+DUC/HEX:1,
AREA # 0540,0540-Santa María,MR/LWAL+DUC/HEX:2,
AREA # 0540,0540-Santa María,MR/LWAL+DUC/HEX:3,
AREA # 0540,0540-Santa María,MUR+ADO/LWAL+DNO/HEX:1,108.9
